2016-09-09 10:23:00,066 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:00,066 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:00,066 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:00,071 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:00,076 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:00,076 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:00,076 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:00,076 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationSoap12
2016-09-09 10:23:00,076 INFO  [WsdlImporter] Importing binding {http://www.webserviceX.NET}UKLocationSoap12
2016-09-09 10:23:00,116 INFO  [Soap12HttpBindingImporter] importing endpoint http://www.webservicex.net/uklocation.asmx
2016-09-09 10:23:00,138 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByCounty
2016-09-09 10:23:00,158 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByPostCode
2016-09-09 10:23:00,158 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByTown
2016-09-09 10:23:00,159 INFO  [Soap12HttpBindingImporter] importing operation ValidateUKAddress
2016-09-09 10:23:00,218 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationSoap
2016-09-09 10:23:00,218 INFO  [WsdlImporter] Importing binding {http://www.webserviceX.NET}UKLocationSoap
2016-09-09 10:23:00,218 INFO  [Soap11HttpBindingImporter] importing endpoint http://www.webservicex.net/uklocation.asmx
2016-09-09 10:23:00,219 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByCounty
2016-09-09 10:23:00,219 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByPostCode
2016-09-09 10:23:00,219 INFO  [Soap11HttpBindingImporter] importing operation GetUKLocationByTown
2016-09-09 10:23:00,219 INFO  [Soap11HttpBindingImporter] importing operation ValidateUKAddress
2016-09-09 10:23:00,220 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:00,220 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:00,220 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:00,220 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:01,375 INFO  [SchemaUtils] Loading schema types from [http://www.webservicex.net/uklocation.asmx?WSDL]
2016-09-09 10:23:01,375 INFO  [SchemaUtils] Getting schema http://www.webservicex.net/uklocation.asmx?WSDL
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding12.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://www.w3.org/2003/05/soap-encoding').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ID' should only be used for attributes (used for element 'ID@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREF' should only be used for attributes (used for element 'IDREF@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITY' should only be used for attributes (used for element 'ENTITY@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:01,623 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'IDREFS' should only be used for attributes (used for element 'IDREFS@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:01,624 WARN  [SchemaUtils] Error: jar:file:/C:/Users/eric.goodman/.m2/repository/eviware/soapui/4.5.0/soapui-4.5.0.jar!/com/eviware/soapui/resources/xsds/soapEncoding.xsd:0: warning: id-idref-idrefs-entity-entities-notation: For compatibility, type 'ENTITIES' should only be used for attributes (used for element 'ENTITIES@http://schemas.xmlsoap.org/soap/encoding/').
2016-09-09 10:23:01,630 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:01,630 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpGet
2016-09-09 10:23:01,630 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:01,630 INFO  [WsdlImporter] Missing importer for {http://www.webserviceX.NET}UKLocationHttpPost
2016-09-09 10:23:01,631 INFO  [WsdlImporter] Finding importer for {http://www.webserviceX.NET}UKLocationSoap12
2016-09-09 10:23:01,631 INFO  [WsdlImporter] Importing binding {http://www.webserviceX.NET}UKLocationSoap12
2016-09-09 10:23:01,631 INFO  [Soap12HttpBindingImporter] importing endpoint http://www.webservicex.net/uklocation.asmx
2016-09-09 10:23:01,633 INFO  [Soap12HttpBindingImporter] importing operation GetUKLocationByCounty
